13,0,_,_,_,_,_,_,_,"_
",,,,,,,,
14,0,_,_,_,_,_,_,_,"_
",,,,,,,,
15,0,_,_,_,_,_,_,_,"_
",,,,,,,,
16,0,_,_,_,_,_,_,_,"_
",,,,,,,,
17,0,_,_,_,_,_,_,_,"_
",,,,,,,,
18,0,_,_,_,_,_,_,_,"_
",,,,,,,,
19,0,_,_,_,_,_,_,_,"_
",,,,,,,,
20,0,_,_,_,_,_,_,_,"_
",,,,,,,,
21,0,_,_,_,_,_,_,_,"_
",,,,,,,,
22,0,_,_,_,_,_,_,_,"_
",,,,,,,,
23,0,_,_,_,_,_,_,_,"_
",,,,,,,,
24,0,_,_,_,_,_,_,_,"_
",,,,,,,,
25,0,_,_,_,_,_,_,_,"_
",,,,,,,,
26,0,_,_,_,_,_,_,_,"_
",,,,,,,,
27,0,_,_,_,_,_,_,_,"_
",,,,,,,,
28,0,_,_,_,_,_,_,_,"_
",,,,,,,,
29,0,_,_,_,_,_,_,_,"_
",,,,,,,,
30,0,_,_,_,_,_,_,_,"_
",,,,,,,,
31,0,_,_,_,_,_,_,_,"_
",,,,,,,,
32,0,_,_,_,_,_,_,_,"_
",,,,,,,,
33,0,_,_,_,_,_,_,_,"_
",,,,,,,,
34,0,_,_,_,_,_,_,_,"_
",,,,,,,,
35,0,_,_,_,_,_,_,_,"_
",,,,,,,,
36,0,_,_,_,_,_,_,_,"_
",,,,,,,,
37,0,_,_,_,_,_,_,_,"_
",,,,,,,,
38,0,_,_,_,_,_,_,_,"_
",,,,,,,,
39,0,_,_,_,_,_,_,_,"_
",,,,,,,,
40,0,_,A1,_,_,_,_,_,"_
",,,,,,,,
41,0,_,_,_,_,_,_,_,"_
",,,,,,,,
42,0,_,_,_,_,_,_,_,"_
",,,,,,,,
43,0,_,_,_,_,_,_,_,"_
",,,,,,,,
44,0,_,_,_,_,_,_,_,"_
",,,,,,,,
45,0,_,_,_,_,_,_,_,"_
",,,,,,,,
46,0,_,_,A1,_,_,_,_,"_
",,,,,,,,
47,0,_,_,_,_,_,_,_,"_
",,,,,,,,
48,0,_,_,_,_,_,_,_,"_
",,,,,,,,
49,0,_,_,_,_,_,_,_,"_
",,,,,,,,
50,0,_,_,_,_,_,_,_,"_
",,,,,,,,
51,0,_,_,_,ADV,ADV,_,_,"_
",,,,,,,,
52,0,_,_,_,_,_,_,_,"_
",,,,,,,,
53,0,_,_,_,_,_,_,_,"_
",,,,,,,,
54,0,_,_,_,_,_,_,_,"_
",,,,,,,,
55,0,_,_,_,_,_,_,_,"_
",,,,,,,,
56,0,_,_,_,A1,A1,_,_,"_
",,,,,,,,
57,0,_,_,_,_,_,_,_,"_
",,,,,,,,
58,0,_,_,_,_,_,_,_,"_
",,,,,,,,
59,0,_,_,_,_,_,_,_,"_
",,,,,,,,
60,0,_,_,_,_,_,_,_,"_
",,,,,,,,
61,0,_,_,_,_,_,A1,_,"_
",,,,,,,,
62,0,_,_,_,_,_,_,ADV,"_
",,,,,,,,
63,0,_,_,_,_,_,_,_,"_
",,,,,,,,
64,0,_,_,_,_,_,_,_,"ADV
",,,,,,,,
65,0,_,_,_,_,_,_,_,"_
",,,,,,,,
66,0,_,_,_,_,_,A2,_,"_
",,,,,,,,
67,0,_,_,_,_,_,_,_,"_
",,,,,,,,
68,0,_,_,_,_,_,_,_,"A2
",,,,,,,,
69,0,_,_,_,_,_,_,_,"_
",,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,"_
",,,,,,,,,,,,,,
2,0,_,"_
",,,,,,,,,,,,,,
3,0,_,"_
",,,,,,,,,,,,,,
4,0,_,"_
",,,,,,,,,,,,,,
5,0,_,"_
",,,,,,,,,,,,,,
6,0,_,"_
",,,,,,,,,,,,,,
7,0,_,"_
",,,,,,,,,,,,,,
8,0,_,"_
",,,,,,,,,,,,,,
9,0,_,"_
",,,,,,,,,,,,,,
10,0,_,"_
",,,,,,,,,,,,,,
11,0,_,"_
",,,,,,,,,,,,,,
12,0,_,"_
",,,,,,,,,,,,,,
13,0,_,"_
",,,,,,,,,,,,,,
14,0,_,"_
",,,,,,,,,,,,,,
15,0,_,"LOC
",,,,,,,,,,,,,,
16,0,_,"_
",,,,,,,,,,,,,,
17,0,_,"_
",,,,,,,,,,,,,,
18,0,_,"PRP
",,,,,,,,,,,,,,
19,0,_,"_
",,,,,,,,,,,,,,
20,0,_,"_
",,,,,,,,,,,,,,
21,0,_,"_
",,,,,,,,,,,,,,
22,0,_,"_
",,,,,,,,,,,,,,
23,0,_,"_
",,,,,,,,,,,,,,
24,0,_,"_
",,,,,,,,,,,,,,
25,0,_,"_
",,,,,,,,,,,,,,
26,0,_,"ADV
",,,,,,,,,,,,,,
27,0,_,"_
",,,,,,,,,,,,,,
28,0,_,"_
",,,,,,,,,,,,,,
29,0,_,"_
",,,,,,,,,,,,,,
30,0,_,"_
",,,,,,,,,,,,,,
31,0,_,"_
",,,,,,,,,,,,,,
32,0,_,"_
",,,,,,,,,,,,,,
33,0,_,"_
",,,,,,,,,,,,,,
34,0,_,"_
",,,,,,,,,,,,,,
35,0,_,"_
",,,,,,,,,,,,,,
36,0,_,"_
",,,,,,,,,,,,,,
37,0,_,"A1
",,,,,,,,,,,,,,
38,0,_,"_
",,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,
23,0,,,,,,,,,,,,,,,,
24,0,,,,,,,,,,,,,,,,
25,0,,,,,,,,,,,,,,,,
26,0,,,,,,,,,,,,,,,,
27,0,,,,,,,,,,,,,,,,
28,0,,,,,,,,,,,,,,,,
29,0,,,,,,,,,,,,,,,,
30,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,_,_,"_
",,,,,,,,,,
2,0,_,_,_,_,_,"_
",,,,,,,,,,
3,0,_,_,_,_,_,"_
",,,,,,,,,,
4,0,_,_,_,_,_,"_
",,,,,,,,,,
5,0,_,_,_,_,_,"_
",,,,,,,,,,
6,0,_,_,_,_,_,"_
",,,,,,,,,,
7,0,_,_,_,_,_,"_
",,,,,,,,,,
8,0,_,_,_,_,_,"_
",,,,,,,,,,
9,0,_,_,_,_,_,"_
",,,,,,,,,,
10,0,_,_,_,_,_,"_
",,,,,,,,,,
11,0,_,_,_,_,_,"_
",,,,,,,,,,
12,0,_,_,_,_,_,"_
",,,,,,,,,,
13,0,_,_,_,_,_,"_
",,,,,,,,,,
14,0,_,_,_,_,_,"_
",,,,,,,,,,
15,0,_,_,_,_,_,"_
",,,,,,,,,,
16,0,_,_,_,_,_,"_
",,,,,,,,,,
17,0,_,_,_,_,_,"_
",,,,,,,,,,
18,0,_,_,_,_,_,"_
",,,,,,,,,,
19,0,_,_,_,_,_,"_
",,,,,,,,,,
20,0,_,_,_,_,_,"_
",,,,,,,,,,
21,0,_,_,_,_,_,"_
",,,,,,,,,,
22,0,_,_,_,_,_,"_
",,,,,,,,,,
23,0,_,_,_,_,_,"_
",,,,,,,,,,
24,0,_,_,_,_,_,"_
",,,,,,,,,,
25,0,_,_,_,_,_,"_
",,,,,,,,,,
26,0,_,_,_,_,_,"_
",,,,,,,,,,
27,0,_,_,_,_,_,"_
",,,,,,,,,,
28,0,_,_,_,_,_,"_
",,,,,,,,,,
29,0,_,_,_,_,_,"_
",,,,,,,,,,
30,0,_,_,_,_,_,"_
",,,,,,,,,,
31,0,_,_,_,_,_,"_
",,,,,,,,,,
32,0,_,_,_,_,_,"_
",,,,,,,,,,
33,0,_,_,_,_,_,"_
",,,,,,,,,,
34,0,_,_,_,_,_,"_
",,,,,,,,,,
35,0,_,_,_,_,_,"_
",,,,,,,,,,
36,0,_,_,_,_,_,"_
",,,,,,,,,,
37,0,LOC,_,_,_,_,"_
",,,,,,,,,,
38,0,_,_,_,_,_,"_
",,,,,,,,,,
39,0,_,_,_,_,_,"_
",,,,,,,,,,
40,0,_,_,_,_,_,"_
",,,,,,,,,,
41,0,_,_,_,_,_,"_
",,,,,,,,,,
42,0,_,_,_,_,_,"_
",,,,,,,,,,
43,0,A1,_,_,_,_,"_
",,,,,,,,,,
44,0,_,_,_,_,_,"_
",,,,,,,,,,
45,0,_,_,_,_,_,"_
",,,,,,,,,,
46,0,_,_,_,_,_,"_
",,,,,,,,,,
47,0,_,_,_,_,_,"_
",,,,,,,,,,
48,0,_,_,_,_,_,"_
",,,,,,,,,,
49,0,_,_,_,_,_,"_
",,,,,,,,,,
50,0,_,_,_,_,_,"_
",,,,,,,,,,
51,0,_,_,_,_,_,"_
",,,,,,,,,,
52,0,_,A1,_,_,_,"_
",,,,,,,,,,
53,0,_,_,_,_,_,"_
",,,,,,,,,,
54,0,_,A0,_,_,_,"_
",,,,,,,,,,
55,0,_,_,_,_,_,"_
",,,,,,,,,,
56,0,_,_,_,_,_,"_
",,,,,,,,,,
57,0,_,_,_,_,_,"_
",,,,,,,,,,
58,0,_,_,_,_,_,"_
",,,,,,,,,,
59,0,_,_,_,_,_,"_
",,,,,,,,,,
60,0,_,_,_,_,_,"_
",,,,,,,,,,
61,0,_,_,_,_,_,"_
",,,,,,,,,,
62,0,_,_,_,_,_,"_
",,,,,,,,,,
63,0,_,_,_,_,_,"_
",,,,,,,,,,
64,0,_,_,_,_,_,"_
",,,,,,,,,,
65,0,_,_,_,_,_,"_
",,,,,,,,,,
66,0,_,_,_,_,_,"_
",,,,,,,,,,
67,0,_,_,_,_,_,"_
",,,,,,,,,,
68,0,_,_,_,_,_,"_
",,,,,,,,,,
69,0,_,_,_,_,_,"_
",,,,,,,,,,
70,0,_,_,_,_,_,"_
",,,,,,,,,,
71,0,_,_,_,_,_,"_
",,,,,,,,,,
72,0,_,_,_,_,_,"_
",,,,,,,,,,
73,0,_,_,ADV,_,_,"_
",,,,,,,,,,
74,0,_,_,_,_,_,"_
",,,,,,,,,,
75,0,_,_,_,_,_,"_
",,,,,,,,,,
76,0,_,_,_,_,_,"_
",,,,,,,,,,
77,0,_,_,_,_,_,"_
",,,,,,,,,,
78,0,_,_,_,A0,_,"_
",,,,,,,,,,
79,0,_,_,_,ADV,_,"_
",,,,,,,,,,
80,0,_,_,A1,_,_,"_
",,,,,,,,,,
81,0,_,_,_,_,_,"_
",,,,,,,,,,
82,0,_,_,_,_,_,"_
",,,,,,,,,,
83,0,_,_,_,_,_,"ADV
",,,,,,,,,,
84,0,_,_,_,_,_,"_
",,,,,,,,,,
85,0,_,_,_,_,_,"_
",,,,,,,,,,
86,0,_,_,_,A1,A1,"A0
",,,,,,,,,,
87,0,_,_,_,_,_,"_
",,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,_,_,_,_,"_
",,,,,,,,
2,0,_,_,_,_,_,_,_,"_
",,,,,,,,
3,0,_,_,_,_,_,_,_,"_
",,,,,,,,
4,0,_,_,_,_,_,_,_,"_
",,,,,,,,
5,0,_,_,_,_,_,_,_,"_
",,,,,,,,
6,0,_,_,_,_,_,_,_,"_
",,,,,,,,
7,0,_,_,_,_,_,_,_,"_
",,,,,,,,
8,0,_,_,_,_,_,_,_,"_
",,,,,,,,
9,0,_,_,_,_,_,_,_,"_
",,,,,,,,
10,0,_,_,_,_,_,_,_,"_
",,,,,,,,
11,0,ADV,_,_,_,_,_,_,"_
",,,,,,,,
12,0,_,_,_,_,_,_,_,"_
",,,,,,,,
13,0,_,_,_,_,_,_,_,"_
",,,,,,,,
14,0,_,_,_,_,_,_,_,"_
",,,,,,,,
15,0,_,_,_,_,_,_,_,"_
",,,,,,,,
16,0,_,_,_,_,_,_,_,"_
",,,,,,,,
17,0,_,_,_,_,_,_,_,"_
",,,,,,,,
18,0,_,_,_,_,_,_,_,"_
",,,,,,,,
19,0,_,_,_,_,_,_,_,"_
",,,,,,,,
20,0,_,_,_,_,_,_,_,"_
",,,,,,,,
21,0,_,_,_,_,_,_,_,"_
",,,,,,,,
22,0,_,_,_,_,_,_,_,"_
",,,,,,,,
23,0,_,_,_,_,_,_,_,"_
",,,,,,,,
24,0,_,_,_,_,_,_,_,"_
",,,,,,,,
25,0,_,_,_,_,_,_,_,"_
",,,,,,,,
26,0,_,_,_,_,_,_,_,"_
",,,,,,,,
27,0,_,_,_,_,_,_,_,"_
",,,,,,,,
28,0,DIS,_,_,_,_,_,_,"_
",,,,,,,,
29,0,_,_,_,_,_,_,_,"_
",,,,,,,,
30,0,_,_,_,_,_,_,_,"_
",,,,,,,,
31,0,_,_,_,_,_,_,_,"_
",,,,,,,,
32,0,_,_,_,_,_,_,_,"_
",,,,,,,,
33,0,_,_,_,_,_,_,_,"_
",,,,,,,,
34,0,_,_,_,_,_,_,_,"_
",,,,,,,,
35,0,_,_,_,_,_,_,_,"_
",,,,,,,,
36,0,_,_,_,_,_,_,_,"_
",,,,,,,,
37,0,_,_,_,_,_,_,_,"_
",,,,,,,,
38,0,A0,_,_,_,_,_,_,"_
",,,,,,,,
39,0,_,_,_,_,_,_,_,"_
",,,,,,,,
40,0,_,_,_,_,_,_,_,"_
",,,,,,,,
41,0,_,_,_,_,_,_,_,"_
",,,,,,,,
42,0,_,_,_,_,_,_,_,"_
",,,,,,,,
43,0,_,_,_,_,_,_,_,"_
",,,,,,,,
44,0,_,_,_,_,_,_,_,"_
",,,,,,,,
45,0,_,_,_,_,_,_,_,"_
",,,,,,,,
46,0,A1,_,_,_,_,_,_,"_
",,,,,,,,
47,0,_,_,_,_,_,_,_,"_
",,,,,,,,
48,0,_,A0,_,_,_,_,_,"_
",,,,,,,,
49,0,_,_,_,_,_,_,_,"_
",,,,,,,,
50,0,_,_,_,_,_,_,_,"_
",,,,,,,,
51,0,_,_,_,_,_,_,_,"_
",,,,,,,,
52,0,_,_,_,_,_,_,_,"_
",,,,,,,,
53,0,_,_,A1,_,_,_,_,"_
",,,,,,,,
54,0,_,_,_,_,TPC,TPC,_,"TPC
",,,,,,,,
55,0,_,_,_,_,A0,A0,_,"_
",,,,,,,,
56,0,_,A1,_,_,_,_,_,"_
",,,,,,,,
57,0,_,_,_,_,A1,_,_,"_
",,,,,,,,
58,0,_,_,_,_,_,_,_,"_
",,,,,,,,
59,0,_,_,_,_,_,_,_,"_
",,,,,,,,
60,0,_,_,_,_,_,A1,_,"_
",,,,,,,,
61,0,_,_,_,_,_,_,_,"_
",,,,,,,,
62,0,_,_,_,_,_,_,_,"A0
",,,,,,,,
63,0,_,_,_,_,_,_,_,"_
",,,,,,,,
64,0,_,_,_,_,_,_,_,"_
",,,,,,,,
65,0,_,_,_,_,_,_,_,"A1
",,,,,,,,
66,0,_,_,_,_,_,_,_,"_
",,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,1,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,
23,0,,,,,,,,,,,,,,,,
24,0,,,,,,,,,,,,,,,,
25,0,,,,,,,,,,,,,,,,
26,0,,,,,,,,,,,,,,,,
27,0,,,,,,,,,,,,,,,,
28,0,,,,,,,,,,,,,,,,
29,0,,,,,,,,,,,,,,,,
30,0,,,,,,,,,,,,,,,,
31,0,,,,,,,,,,,,,,,,
32,0,,,,,,,,,,,,,,,,
33,0,,,,,,,,,,,,,,,,
34,0,,,,,,,,,,,,,,,,
35,0,,,,,,,,,,,,,,,,
36,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,
23,0,,,,,,,,,,,,,,,,
24,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,1,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,
23,0,,,,,,,,,,,,,,,,
24,0,,,,,,,,,,,,,,,,
25,0,,,,,,,,,,,,,,,,
26,0,,,,,,,,,,,,,,,,
27,0,,,,,,,,,,,,,,,,
28,0,,,,,,,,,,,,,,,,
29,0,,,,,,,,,,,,,,,,
30,0,,,,,,,,,,,,,,,,
31,0,,,,,,,,,,,,,,,,
32,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,
23,0,,,,,,,,,,,,,,,,
24,0,,,,,,,,,,,,,,,,
25,0,,,,,,,,,,,,,,,,
26,0,,,,,,,,,,,,,,,,
27,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
